3925,2017-04-01,30,0.14216842698630594
4332,2017-04-02,30,0.0770751421486226
4223,2017-04-01,30,0.6181316041753206
4489,2017-04-01,30,0.3871918729227014
4463,2017-04-01,30,0.26077147672787215
4263,2017-04-01,30,0.3704331942030804
4378,2017-04-02,30,0.24299660986121963
4067,2017-04-01,30,0.5960525019550126
4178,2017-04-01,30,0.05117638724331752
4152,2017-04-02,30,0.27784465951068343
3969,2017-04-01,30,0.42283255290926924
4311,2017-04-01,30,1.2531144163252939
3983,2017-04-01,30,0.37571287885756455
3907,2017-04-02,30,0.37439014912514335
3944,2017-04-02,30,0.5224593833332261
4657,2017-04-02,30,0.4232220782701208
4663,2017-04-01,30,0.45025278146632153
5062,2017-04-01,30,0.1152591010715695
4461,2017-04-01,30,1.0532860658126035
12805,2017-04-01,30,0.914574848462532
