3938,2017-04-01,30,0.46357631254508436
4349,2017-04-02,30,0.8557053729262946
3941,2017-04-01,30,0.41233946996805126
3950,2017-04-01,30,0.6266469842776548
3933,2017-04-01,30,0.40195501491535335
3943,2017-04-01,30,0.7243546830127816
4024,2017-04-01,30,0.4533223547475178
4014,2017-04-02,30,0.36512203655902975
4241,2017-04-01,30,0.8917891776264063
4244,2017-04-01,30,0.42143135233922535
4236,2017-04-01,30,0.09556117017150001
4026,2017-04-01,30,0.010754707480517739
4442,2017-04-01,30,0.4167449125820333
4495,2017-04-01,30,0.3385130513221676
4492,2017-04-01,30,-0.003168950414001198
4282,2017-04-01,30,0.29216323032265834
4288,2017-04-01,30,0.12435824143708146
4039,2017-04-01,30,0.3716074506646735
3967,2017-04-01,30,0.2677366564749341
3979,2017-04-01,30,0.3755473131709379
4466,2017-04-01,30,0.4960456697438579
3997,2017-04-01,30,0.03082612237001703
4481,2017-04-01,30,0.8686131532802698
3992,2017-04-01,30,0.03081527605795628
3904,2017-04-02,30,0.013456239434606429
4329,2017-04-01,30,0.3210565668975238
4255,2017-04-01,30,0.4959681869341198
4371,2017-04-02,30,0.5820923692983476
4372,2017-04-01,30,0.1281879035186594
4373,2017-04-02,30,0.2998416834209031
4262,2017-04-01,30,0.4217536709902566
4265,2017-04-01,30,0.38120380523511843
4396,2017-04-01,30,0.2054846460894988
4158,2017-04-02,30,0.4948507350089695
4160,2017-04-02,30,0.5833887103081209
4170,2017-04-01,30,0.8111787711218156
4175,2017-04-01,30,0.7017461787232282
4180,2017-04-01,30,0.4294247478795835
4092,2017-04-01,30,0.4256980256440924
4181,2017-04-01,30,0.28434153791493433
4350,2017-04-02,30,0.417491489832961
3905,2017-04-02,30,0.43799799805625494
4041,2017-04-02,30,0.3759715717708345
4240,2017-04-01,30,0.15040728454978258
4083,2017-04-01,30,0.33238889326264054
4982,2017-04-01,30,0.29870976281795725
4154,2017-04-02,30,0.4384635781639725
4275,2017-04-01,30,0.276464898687256
4493,2017-04-01,30,0.021465973331818267
5048,2017-04-02,30,0.44676756177639787
3978,2017-04-02,30,0.07507375715792519
3986,2017-04-01,30,0.16968185011075976
3998,2017-04-01,30,0.5004704092910631
3936,2017-04-01,30,0.7552258494069394
3922,2017-04-02,30,0.2808290197934169
5041,2017-04-01,30,0.6578239705184086
4641,2017-04-02,30,0.2080582550465333
4642,2017-04-02,30,0.44767669741723537
5051,2017-04-01,30,0.33404699026714124
4625,2017-04-02,30,0.45725345682935037
5022,2017-04-01,30,0.32010610974886533
4983,2017-04-01,30,0.1174683771915378
5166,2017-04-02,30,0.4073885318720841
5070,2017-04-01,30,0.5689216312410831
5243,2017-04-02,30,0.48208519406725203
4147,2017-04-01,30,0.36980847631622193
5016,2017-04-02,30,0.0472500403043406
4643,2017-04-02,30,0.291502754612353
5703,2017-04-01,30,0.2053114431110325
7051,2017-04-01,30,0.09690073900042614
7987,2017-04-01,30,0.24943165485049723
11210,2017-04-01,30,0.32659152385450907
4368,2017-04-02,30,0.4086613076717738
11220,2017-04-02,30,0.3162681871914663
11213,2017-04-02,30,0.30222536672432504
11214,2017-04-02,30,0.0941298281808613
5145,2017-04-01,30,0.25900841426261223
5936,2017-04-01,30,0.47717952437453426
5865,2017-04-02,30,0.33616828326662407
5114,2017-04-01,30,0.4427257593212681
4977,2017-04-01,30,0.2721007775810951
11243,2017-04-01,30,0.29349712451200316
8444,2017-04-01,30,-0.027379615559924096
7253,2017-04-01,30,0.7733710907702547
4709,2017-04-01,30,-0.04483609998456785
4653,2017-04-02,30,0.22845956651948568
4578,2017-04-01,30,0.17350892635609805
5998,2017-04-02,30,0.5349579034346618
8429,2017-04-01,30,0.2951941589115894
12189,2017-04-01,30,0.12464423067647384
5422,2017-04-01,30,0.6368518821873971
9381,2017-04-01,30,0.056913401205688746
11994,2017-04-02,30,0.031640194322296145
14522,2017-04-01,30,0.6353326888763634
4565,2017-04-01,30,-0.08213912844897356
8147,2017-04-01,30,0.2609539068692265
7825,2017-04-01,30,0.2201555829070604
5558,2017-04-01,30,0.2815800891919161
14104,2017-04-01,30,0.2085957998559667
